Num_Acc,annee,dep,lat,long,lum,atm,col,circ,nbv,prof,surf,infra,situ,vma,catv,mois,jour,target
202200029558,2022,34,43.653825,3.525219,3.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,1.0,130.0,7.0,1.0,24.0,0
202200029558,2022,34,43.653825,3.525219,3.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,1.0,130.0,7.0,1.0,24.0,1
202200029615,2022,67,48.731706,7.894626,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,20.0,0
202200029615,2022,67,48.731706,7.894626,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,20.0,0
202200029615,2022,67,48.731706,7.894626,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,20.0,1
202200029623,2022,44,47.419761,-1.019733,1.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,0
202200029623,2022,44,47.419761,-1.019733,1.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,1
202200029623,2022,44,47.419761,-1.019733,1.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,1
202200029623,2022,44,47.419761,-1.019733,1.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,1
202200029625,2022,49,47.4294421124,-0.8831977844,1.0,1.0,6.0,3.0,2.0,3.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,0
202200029625,2022,49,47.4294421124,-0.8831977844,1.0,1.0,6.0,3.0,2.0,3.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,1
202200029626,2022,77,48.554114,2.77246,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,130.0,7.0,1.0,24.0,0
202200029626,2022,77,48.554114,2.77246,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,130.0,7.0,1.0,24.0,1
202200029628,2022,38,45.443362,5.404801,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,130.0,10.0,6.0,20.0,0
202200029628,2022,38,45.443362,5.404801,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,130.0,10.0,6.0,20.0,1
202200029631,2022,83,43.468766,5.838096,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,130.0,7.0,6.0,19.0,1
202200029631,2022,83,43.468766,5.838096,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,130.0,7.0,6.0,19.0,1
202200029631,2022,83,43.468766,5.838096,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,130.0,7.0,6.0,19.0,0
202200029631,2022,83,43.468766,5.838096,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,130.0,7.0,6.0,19.0,0
202200029631,2022,83,43.468766,5.838096,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,130.0,7.0,6.0,19.0,0
202200029633,2022,38,45.557438,5.458767,2.0,1.0,7.0,3.0,5.0,4.0,1.0,0.0,6.0,130.0,7.0,6.0,19.0,1
202200029633,2022,38,45.557438,5.458767,2.0,1.0,7.0,3.0,5.0,4.0,1.0,0.0,6.0,130.0,7.0,6.0,19.0,0
202200029636,2022,60,49.148535,2.580907,1.0,7.0,6.0,3.0,4.0,1.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,0
202200029636,2022,60,49.148535,2.580907,1.0,7.0,6.0,3.0,4.0,1.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,0
202200029636,2022,60,49.148535,2.580907,1.0,7.0,6.0,3.0,4.0,1.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,0
202200029636,2022,60,49.148535,2.580907,1.0,7.0,6.0,3.0,4.0,1.0,1.0,0.0,3.0,130.0,7.0,6.0,19.0,1
202200029639,2022,13,43.604169,5.151633,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,17.0,1
202200029639,2022,13,43.604169,5.151633,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,17.0,0
202200029639,2022,13,43.604169,5.151633,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,17.0,1
202200029639,2022,13,43.604169,5.151633,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,17.0,0
202200029639,2022,13,43.604169,5.151633,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,17.0,0
202200029639,2022,13,43.604169,5.151633,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,130.0,7.0,6.0,17.0,0
202200029665,2022,89,47.7875,3.672641,1.0,1.0,6.0,3.0,5.0,1.0,1.0,0.0,2.0,130.0,7.0,6.0,19.0,1
202200029665,2022,89,47.7875,3.672641,1.0,1.0,6.0,3.0,5.0,1.0,1.0,0.0,2.0,130.0,7.0,6.0,19.0,1
202200029696,2022,13,43.31593,5.4223,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,70.0,7.0,6.0,17.0,1
202200029696,2022,13,43.31593,5.4223,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,70.0,7.0,6.0,17.0,1
202200029696,2022,13,43.31593,5.4223,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,70.0,7.0,6.0,17.0,0
202200029703,2022,13,43.328387,5.417288,1.0,1.0,5.0,,2.0,1.0,1.0,0.0,1.0,70.0,7.0,1.0,19.0,0
202200029703,2022,13,43.328387,5.417288,1.0,1.0,5.0,,2.0,1.0,1.0,0.0,1.0,70.0,7.0,1.0,19.0,0
202200029703,2022,13,43.328387,5.417288,1.0,1.0,5.0,,2.0,1.0,1.0,0.0,1.0,70.0,7.0,1.0,19.0,1
202200029704,2022,78,48.808954,2.054464,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,24.0,0
202200029704,2022,78,48.808954,2.054464,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,24.0,1
202200029705,2022,92,48.9337452828,2.2760672051,1.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,24.0,0
202200029705,2022,92,48.9337452828,2.2760672051,1.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,24.0,0
202200029705,2022,92,48.9337452828,2.2760672051,1.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,1.0,24.0,1
202200029707,2022,13,43.2919766871,5.4527812296,5.0,1.0,3.0,1.0,1.0,1.0,1.0,9.0,8.0,20.0,7.0,1.0,17.0,1
202200029707,2022,13,43.2919766871,5.4527812296,5.0,1.0,3.0,1.0,1.0,1.0,1.0,9.0,8.0,20.0,7.0,1.0,17.0,0
202200029869,2022,13,43.469942,5.657144,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,130.0,10.0,11.0,9.0,0
202200029869,2022,13,43.469942,5.657144,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,130.0,10.0,11.0,9.0,1
202200029869,2022,13,43.469942,5.657144,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,130.0,10.0,11.0,9.0,0
202200029888,2022,13,43.424368,5.375495,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,1
202200029888,2022,13,43.424368,5.375495,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029889,2022,13,43.36786,5.36078,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,90.0,7.0,11.0,8.0,0
202200029889,2022,13,43.36786,5.36078,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,90.0,7.0,11.0,8.0,0
202200029889,2022,13,43.36786,5.36078,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,90.0,7.0,11.0,8.0,0
202200029889,2022,13,43.36786,5.36078,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,90.0,7.0,11.0,8.0,1
202200029889,2022,13,43.36786,5.36078,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,90.0,7.0,11.0,8.0,1
202200029889,2022,13,43.36786,5.36078,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,90.0,7.0,11.0,8.0,1
202200029891,2022,69,45.50801,4.8451,3.0,1.0,7.0,3.0,6.0,1.0,1.0,0.0,3.0,90.0,7.0,11.0,8.0,1
202200029892,2022,33,44.7900487912,-0.611178875,5.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029892,2022,33,44.7900487912,-0.611178875,5.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029892,2022,33,44.7900487912,-0.611178875,5.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,1
202200029892,2022,33,44.7900487912,-0.611178875,5.0,1.0,4.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029893,2022,33,44.890126,-0.612186,3.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,70.0,7.0,11.0,8.0,0
202200029893,2022,33,44.890126,-0.612186,3.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,70.0,7.0,11.0,8.0,0
202200029893,2022,33,44.890126,-0.612186,3.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,70.0,7.0,11.0,8.0,1
202200029894,2022,33,44.8011872629,-0.5344301462,5.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029894,2022,33,44.8011872629,-0.5344301462,5.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029894,2022,33,44.8011872629,-0.5344301462,5.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,1
202200029895,2022,33,44.87934,-0.62813,5.0,1.0,3.0,3.0,4.0,1.0,1.0,8.0,1.0,70.0,7.0,11.0,7.0,0
202200029895,2022,33,44.87934,-0.62813,5.0,1.0,3.0,3.0,4.0,1.0,1.0,8.0,1.0,70.0,7.0,11.0,7.0,1
202200029896,2022,59,50.53406,3.04854,1.0,2.0,2.0,,4.0,1.0,2.0,0.0,1.0,110.0,7.0,11.0,6.0,0
202200029896,2022,59,50.53406,3.04854,1.0,2.0,2.0,,4.0,1.0,2.0,0.0,1.0,110.0,7.0,11.0,6.0,1
202200029897,2022,59,50.33835,3.50359,1.0,1.0,6.0,,8.0,1.0,1.0,0.0,1.0,130.0,7.0,11.0,3.0,1
202200029897,2022,59,50.33835,3.50359,1.0,1.0,6.0,,8.0,1.0,1.0,0.0,1.0,130.0,7.0,11.0,3.0,0
202200029898,2022,62,50.425632,2.987315,1.0,1.0,3.0,,3.0,1.0,1.0,0.0,1.0,70.0,7.0,10.0,31.0,0
202200029898,2022,62,50.425632,2.987315,1.0,1.0,3.0,,3.0,1.0,1.0,0.0,1.0,70.0,7.0,10.0,31.0,1
202200029899,2022,59,50.6713281984,2.8712439389,1.0,1.0,6.0,,4.0,1.0,1.0,0.0,1.0,110.0,7.0,10.0,29.0,0
202200029899,2022,59,50.6713281984,2.8712439389,1.0,1.0,6.0,,4.0,1.0,1.0,0.0,1.0,110.0,7.0,10.0,29.0,0
202200029899,2022,59,50.6713281984,2.8712439389,1.0,1.0,6.0,,4.0,1.0,1.0,0.0,1.0,110.0,7.0,10.0,29.0,1
202200029901,2022,91,48.668,2.354,1.0,1.0,4.0,1.0,6.0,2.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029901,2022,91,48.668,2.354,1.0,1.0,4.0,1.0,6.0,2.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,1
202200029901,2022,91,48.668,2.354,1.0,1.0,4.0,1.0,6.0,2.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029903,2022,93,48.88662,2.48213,4.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029903,2022,93,48.88662,2.48213,4.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,1
202200029903,2022,93,48.88662,2.48213,4.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029903,2022,93,48.88662,2.48213,4.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029904,2022,93,48.92422,2.4809,2.0,1.0,3.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,0
202200029904,2022,93,48.92422,2.4809,2.0,1.0,3.0,3.0,6.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,8.0,1
202200029905,2022,93,48.8657661263,2.4206435175,1.0,1.0,2.0,3.0,10.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,7.0,0
202200029905,2022,93,48.8657661263,2.4206435175,1.0,1.0,2.0,3.0,10.0,1.0,1.0,0.0,1.0,90.0,7.0,11.0,7.0,1
202200029906,2022,94,48.79103,2.44091,2.0,1.0,3.0,3.0,8.0,1.0,1.0,0.0,1.0,90.0,10.0,11.0,7.0,0
202200029906,2022,94,48.79103,2.44091,2.0,1.0,3.0,3.0,8.0,1.0,1.0,0.0,1.0,90.0,10.0,11.0,7.0,1
202200029917,2022,34,43.6564692878,3.5195758266,1.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,3.0,130.0,7.0,11.0,4.0,1
202200029924,2022,13,43.2847,5.5207,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,1
202200029924,2022,13,43.2847,5.5207,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,0
202200029931,2022,92,48.76047013,2.291013658,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,1
202200029931,2022,92,48.76047013,2.291013658,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,0
202200029931,2022,92,48.76047013,2.291013658,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,0
202200029933,2022,94,48.7903422576,2.3438434323,1.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,1
202200029933,2022,94,48.7903422576,2.3438434323,1.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,1
202200029933,2022,94,48.7903422576,2.3438434323,1.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,0
202200029936,2022,78,48.974926,1.726562,1.0,1.0,2.0,,3.0,2.0,1.0,0.0,1.0,110.0,7.0,10.0,4.0,0
202200029936,2022,78,48.974926,1.726562,1.0,1.0,2.0,,3.0,2.0,1.0,0.0,1.0,110.0,7.0,10.0,4.0,1
202200029936,2022,78,48.974926,1.726562,1.0,1.0,2.0,,3.0,2.0,1.0,0.0,1.0,110.0,7.0,10.0,4.0,0
202200029937,2022,92,48.9346615298,2.2581093324,1.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,90.0,7.0,10.0,4.0,0
202200029937,2022,92,48.9346615298,2.2581093324,1.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,90.0,7.0,10.0,4.0,1
202200029937,2022,92,48.9346615298,2.2581093324,1.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,90.0,7.0,10.0,4.0,0
202200029939,2022,93,48.883752,2.459186,1.0,1.0,7.0,3.0,6.0,1.0,1.0,0.0,1.0,110.0,7.0,10.0,3.0,1
202200030011,2022,18,47.032972,2.372468,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,5.0,21.0,0
202200030011,2022,18,47.032972,2.372468,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,5.0,21.0,0
202200030120,2022,18,47.238365,2.038854,3.0,8.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,110.0,7.0,5.0,20.0,1
202200030120,2022,18,47.238365,2.038854,3.0,8.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,110.0,7.0,5.0,20.0,0
202200030126,2022,49,47.4408259544,-0.7538073815,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,5.0,20.0,1
202200030126,2022,49,47.4408259544,-0.7538073815,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,130.0,7.0,5.0,20.0,1
202200030127,2022,64,43.3409103619,-1.7373579741,2.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,110.0,7.0,5.0,21.0,0
202200030127,2022,64,43.3409103619,-1.7373579741,2.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,110.0,7.0,5.0,21.0,0
202200030127,2022,64,43.3409103619,-1.7373579741,2.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,110.0,7.0,5.0,21.0,0
202200030129,2022,38,45.5602077706,5.410410476,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,130.0,10.0,5.0,20.0,1
202200030129,2022,38,45.5602077706,5.410410476,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,130.0,10.0,5.0,20.0,0
202200030129,2022,38,45.5602077706,5.410410476,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,130.0,10.0,5.0,20.0,0
202200030176,2022,54,48.646167,6.141451,3.0,8.0,6.0,3.0,4.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,27.0,1
202200030178,2022,54,48.84878,6.08937,2.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,28.0,1
202200030178,2022,54,48.84878,6.08937,2.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,110.0,7.0,1.0,28.0,1
202200030238,2022,51,49.254701,4.003047,1.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,0
202200030238,2022,51,49.254701,4.003047,1.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,0
202200030238,2022,51,49.254701,4.003047,1.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,4.0,1
202200030244,2022,59,50.2291071484,3.2708144188,1.0,5.0,6.0,1.0,5.0,1.0,1.0,7.0,1.0,70.0,7.0,10.0,4.0,1
202200030244,2022,59,50.2291071484,3.2708144188,1.0,5.0,6.0,1.0,5.0,1.0,1.0,7.0,1.0,70.0,7.0,10.0,4.0,1
202200030244,2022,59,50.2291071484,3.2708144188,1.0,5.0,6.0,1.0,5.0,1.0,1.0,7.0,1.0,70.0,7.0,10.0,4.0,1
202200030248,2022,60,49.1388223579,2.5685951841,3.0,5.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,130.0,7.0,10.0,3.0,0
202200030248,2022,60,49.1388223579,2.5685951841,3.0,5.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,130.0,7.0,10.0,3.0,0
202200030248,2022,60,49.1388223579,2.5685951841,3.0,5.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,130.0,7.0,10.0,3.0,0
202200030248,2022,60,49.1388223579,2.5685951841,3.0,5.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,130.0,7.0,10.0,3.0,1
202200030289,2022,13,43.3963382878,5.0484287738,1.0,1.0,7.0,,2.0,2.0,1.0,2.0,1.0,70.0,17.0,10.0,3.0,1
202200030292,2022,83,43.124937,5.967869,1.0,1.0,2.0,1.0,2.0,1.0,1.0,9.0,1.0,50.0,10.0,10.0,3.0,1
202200030292,2022,83,43.124937,5.967869,1.0,1.0,2.0,1.0,2.0,1.0,1.0,9.0,1.0,50.0,10.0,10.0,3.0,0
202200030298,2022,33,44.78929,-0.61848,1.0,1.0,4.0,3.0,8.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,0
202200030298,2022,33,44.78929,-0.61848,1.0,1.0,4.0,3.0,8.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,1
202200030298,2022,33,44.78929,-0.61848,1.0,1.0,4.0,3.0,8.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,0
202200030298,2022,33,44.78929,-0.61848,1.0,1.0,4.0,3.0,8.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,0
202200030300,2022,33,44.829294,-0.675764,1.0,2.0,3.0,3.0,6.0,1.0,2.0,0.0,1.0,90.0,7.0,10.0,1.0,1
202200030300,2022,33,44.829294,-0.675764,1.0,2.0,3.0,3.0,6.0,1.0,2.0,0.0,1.0,90.0,7.0,10.0,1.0,0
202200030303,2022,33,44.7900805168,-0.6465008855,1.0,2.0,7.0,1.0,2.0,3.0,2.0,3.0,1.0,70.0,7.0,9.0,29.0,1
202200030304,2022,62,50.4405,2.77822,1.0,3.0,6.0,,4.0,1.0,2.0,0.0,1.0,110.0,7.0,10.0,2.0,1
202200030308,2022,94,48.75608,2.33295,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,0
202200030308,2022,94,48.75608,2.33295,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,1
202200030313,2022,91,48.57042,2.46987,2.0,5.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,110.0,7.0,10.0,3.0,0
202200030313,2022,91,48.57042,2.46987,2.0,5.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,110.0,7.0,10.0,3.0,0
202200030313,2022,91,48.57042,2.46987,2.0,5.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,110.0,7.0,10.0,3.0,1
202200030320,2022,31,43.62307,1.38994,1.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,90.0,7.0,5.0,18.0,1
202200030320,2022,31,43.62307,1.38994,1.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,90.0,7.0,5.0,18.0,1
202200030320,2022,31,43.62307,1.38994,1.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,90.0,7.0,5.0,18.0,0
202200030321,2022,78,48.977803,1.711635,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,110.0,7.0,10.0,3.0,1
202200030321,2022,78,48.977803,1.711635,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,110.0,7.0,10.0,3.0,0
202200030324,2022,78,48.96984,1.8697,2.0,5.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,130.0,7.0,10.0,3.0,1
202200030324,2022,78,48.96984,1.8697,2.0,5.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,130.0,7.0,10.0,3.0,0
202200030326,2022,95,48.98923,2.51056,2.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,0
202200030326,2022,95,48.98923,2.51056,2.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,90.0,7.0,10.0,3.0,1
202200030328,2022,93,48.91211,2.35814,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,7.0,10.0,3.0,0
202200030328,2022,93,48.91211,2.35814,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,7.0,10.0,3.0,1
202200030328,2022,93,48.91211,2.35814,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,7.0,10.0,3.0,0
202200030328,2022,93,48.91211,2.35814,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,7.0,10.0,3.0,0
202200030331,2022,93,48.8833590967,2.4579547253,3.0,5.0,4.0,3.0,8.0,2.0,1.0,9.0,1.0,110.0,10.0,10.0,3.0,0
202200030331,2022,93,48.8833590967,2.4579547253,3.0,5.0,4.0,3.0,8.0,2.0,1.0,9.0,1.0,110.0,10.0,10.0,3.0,0
202200030331,2022,93,48.8833590967,2.4579547253,3.0,5.0,4.0,3.0,8.0,2.0,1.0,9.0,1.0,110.0,10.0,10.0,3.0,1
202200030332,2022,93,48.835019,2.580462,3.0,5.0,5.0,3.0,6.0,1.0,2.0,0.0,1.0,110.0,7.0,10.0,3.0,0
202200030332,2022,93,48.835019,2.580462,3.0,5.0,5.0,3.0,6.0,1.0,2.0,0.0,1.0,110.0,7.0,10.0,3.0,1
202200030332,2022,93,48.835019,2.580462,3.0,5.0,5.0,3.0,6.0,1.0,2.0,0.0,1.0,110.0,7.0,10.0,3.0,0
202200030335,2022,988,-22.22521,166.46378,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,70.0,7.0,10.0,2.0,0
202200030335,2022,988,-22.22521,166.46378,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,70.0,7.0,10.0,2.0,0
202200030335,2022,988,-22.22521,166.46378,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,70.0,7.0,10.0,2.0,1
202200030345,2022,71,46.361649,4.830744,1.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,19.0,0
202200030345,2022,71,46.361649,4.830744,1.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,19.0,0
202200030345,2022,71,46.361649,4.830744,1.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,19.0,0
202200030345,2022,71,46.361649,4.830744,1.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,19.0,1
202200030345,2022,71,46.361649,4.830744,1.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,19.0,0
202200030345,2022,71,46.361649,4.830744,1.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,19.0,0
202200030348,2022,91,48.69975,2.31078,5.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,50.0,7.0,10.0,2.0,0
202200030348,2022,91,48.69975,2.31078,5.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,50.0,7.0,10.0,2.0,1
202200030348,2022,91,48.69975,2.31078,5.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,50.0,7.0,10.0,2.0,1
202200030348,2022,91,48.69975,2.31078,5.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,50.0,7.0,10.0,2.0,1
202200030350,2022,26,44.401165,4.729185,1.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,21.0,0
202200030350,2022,26,44.401165,4.729185,1.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,21.0,0
202200030350,2022,26,44.401165,4.729185,1.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,21.0,0
202200030350,2022,26,44.401165,4.729185,1.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,130.0,7.0,7.0,21.0,1
